"eid","aikz","insertmark","teid","inst_nr","ktxt","dtxt","ltxt","aufgabe","ausstattung","bemerkung","forschungstaetig","kooperation","kostenst","drucken","veranstalter","zeitstempel","domain","externid","layoutid","inhaltsverzkz","sap_id","sap_id_parent"
8993,A,0,,"025422    ",SsüdM           ,"Technische Abteilung (V), Referat V F - Technischer und infrastruktureller Service / Hausmeister, Servicestationen, Servicebereich - Campus Süd / Berlin Mitte",Servicebereich - Campus Süd / Berlin Mitte,,,,,,                    ,N,N,2022-01-19 10:49:05.583,,"025422                          ",,,"50000139","50000137"
8994,A,0,,"025423    ",SnoMi           ,"Technische Abteilung (V), Referat V F - Technischer und infrastruktureller Service / Hausmeister, Servicestationen, Servicebereich - Campus Nord / Berlin Mitte und Campus Dahlem",Servicebereich - Campus Nord / Berlin Mitte und Campus Dahlem,,,,,,                    ,N,N,2022-01-19 10:49:05.585,,"025423                          ",,,"50000140","50000137"
8995,A,0,,"025424    ",Sahof           ,"Technische Abteilung (V), Referat V F - Technischer und infrastruktureller Service / Hausmeister, Servicestationen, Servicebereich - Campus Adlershof",Servicebereich - Campus Adlershof,,,,,,                    ,N,N,2022-01-19 10:49:05.588,,"025424                          ",,,"50000141","50000137"
8996,A,0,,"025500    ",ABUS            ,"Technische Abteilung (V), Referat V D - Arbeits-, Brand- und Umweltschutz","Referat V D - Arbeits-, Brand- und Umweltschutz",,,,,,                    ,N,N,2022-01-19 10:49:05.591,,"025500                          ",,,"50000142","50000110"
8998,A,0,,"025510    ",VD1             ,"Technische Abteilung (V), Referat V D - Arbeits-, Brand- und Umweltschutz, Sachgebiet VD 1: Arbeits- und Gesundheitsschutz",Sachgebiet VD 1: Arbeits- und Gesundheitsschutz,,,,,,                    ,N,N,2022-01-19 10:49:05.594,,"025510                          ",,,"50000143","50000142"
8999,A,0,,"025520    ",VD3             ,"Technische Abteilung (V), Referat V D - Arbeits-, Brand- und Umweltschutz, Sachgebiet VD 3 - Umweltschutz",Sachgebiet VD 3 - Umweltschutz,,,,,,                    ,N,N,2022-01-19 10:49:05.597,,"025520                          ",,,"50000144","50000142"
11603,A,,10,,Ausstellg       ,"Zentralinstitut Hermann von Helmholtz-Zentrum für Kulturtechnik, Bereich Ausstellungen",Bereich Ausstellungen,,,,,,,,,2022-01-19 11:00:44.919,,,,,"50001031","50000869"
11533,A,,,,VD2             ,"Technische Abteilung (V), Referat V D - Arbeits-, Brand- und Umweltschutz, Sachgebiet VD 2 - Organisatorischer Brandschutz",Sachgebiet VD 2 - Organisatorischer Brandschutz,,,Aus der OkzDB neu dazu,,,,N,N,2022-01-19 10:49:05.600,,"025530                          ",,,"50000145","50000142"
11534,A,,,,VD5             ,"Technische Abteilung (V), Referat V D - Arbeits-, Brand- und Umweltschutz, Sachgebiet VD 5 - Tierschutz",Sachgebiet VD 5 - Tierschutz,,,Aus der OkzDB neu dazu,,,,N,N,2022-01-19 10:49:05.603,,"025540                          ",,,"50000146","50000142"
11604,A,,37,,TAT             ,"Zentralinstitut Hermann von Helmholtz-Zentrum für Kulturtechnik, Bereich Ausstellungen, Tieranatomisches Theater",Tieranatomisches Theater,,,,,,,,,2022-01-19 11:00:44.919,,,,,"50001032","50001031"
11605,A,,37,,HULabor         ,"Zentralinstitut Hermann von Helmholtz-Zentrum für Kulturtechnik, Bereich Ausstellungen, Humboldt Labor",Humboldt Labor,,,,,,,,,2022-01-19 11:00:44.919,,,,,"50001033","50001031"
9002,A,0,,"025610    ",Vviel           ,"Technische Abteilung (V), Referat V F - Technischer und infrastruktureller Service / Hausmeister, Vervielfältigungsservice",Vervielfältigungsservice,,,,,,                    ,N,N,2022-01-19 10:49:05.605,,"025610                          ",,,"50000147","50000128"
9003,A,0,,"025620    ",Post            ,"Technische Abteilung (V), Referat V F - Technischer und infrastruktureller Service / Hausmeister, Postservice",Postservice,,,,,,                    ,N,N,2022-01-19 10:49:05.608,,"025620                          ",,,"50000148","50000128"
9004,A,0,,"025630    ",Trans           ,"Technische Abteilung (V), Referat V F - Technischer und infrastruktureller Service / Hausmeister, Beförderungs-, Transport- und Umzugsdienste","Beförderungs-, Transport- und Umzugsdienste",,,,,,                    ,N,N,2022-01-19 10:49:05.611,,"025630                          ",,,"50000149","50000128"
9005,A,0,,"025640    ",Gäste           ,"Technische Abteilung (V), Referat V F - Technischer und infrastruktureller Service / Hausmeister, Gästehaus",Gästehaus,,,,,,                    ,N,N,2022-01-19 10:49:05.614,,"025640                          ",,,"50000150","50000128"
9006,A,0,,"025650    ",Medie           ,"Technische Abteilung (V), Referat V F - Technischer und infrastruktureller Service / Hausmeister, Medienservice für Lehre und Veranstaltungen",Medienservice für Lehre und Veranstaltungen,,,,,,                    ,N,N,2022-01-19 10:49:05.617,,"025650                          ",,,"50000151","50000128"
10797,A,,10,,Bescha          ,"Technische Abteilung (V), Referat V G - Beschaffung",Referat V G - Beschaffung,,,Aus der OkzDB neu dazu,,,,N,N,2022-01-19 10:49:05.620,,"025700                          ",,,"50000152","50000110"
10799,A,,,,VOL             ,"Technische Abteilung (V), Referat V G - Beschaffung, Ausschreibung / Vergabe von Leistungen",Ausschreibung / Vergabe von Leistungen,,,Aus der OkzDB neu dazu,,,,N,N,2022-01-19 10:49:05.622,,"025710                          ",,,"50000153","50000152"
10800,A,,,,EinkMö          ,"Technische Abteilung (V), Referat V G - Beschaffung, Einkauf Wissenschaftlicher Bedarf, Möbel","Einkauf Wissenschaftlicher Bedarf, Möbel",,,Aus der OkzDB neu dazu,,,,N,N,2022-01-19 10:49:05.625,,"025720                          ",,,"50000154","50000152"
10801,A,,,,EinkWiBe        ,"Technische Abteilung (V), Referat V G - Beschaffung, Einkauf IT, Audio-, Videotechnik / Wirtschafts- u. techn. Bedarf","Einkauf IT, Audio-, Videotechnik / Wirtschafts- u. techn. Bedarf",,,Aus der OkzDB neu dazu,,,,N,N,2022-01-19 10:49:05.628,,"025730                          ",,,"50000155","50000152"
11461,A,,6,,KomMtVstMgmt    ,"Abt. Kommunikation, Marketing u.Veranstaltungsmanagement (VIII)","Abt. Kommunikation, Marketing u.Veranstaltungsmanagement (VIII)",,,Aus der OkzDB neu dazu,,,,N,N,2022-01-19 10:49:05.631,,"026000                          ",,,"50000156","50000051"
11482,A,,10,,AlumFund        ,"Abt. Kommunikation, Marketing u.Veranstaltungsmanagement (VIII), Alumni Relations und Fundraising",Alumni Relations und Fundraising,,,Aus der OkzDB neu dazu,,,,N,N,2022-01-19 10:49:05.637,,"026200                          ",,,"50000158","50000156"
11484,A,,10,,VstMgmt         ,"Abt. Kommunikation, Marketing u.Veranstaltungsmanagement (VIII), Veranstaltungsmanagement",Veranstaltungsmanagement,,,Aus der OkzDB neu dazu,,,,N,N,2022-01-19 10:49:05.640,,"026300                          ",,,"50000159","50000156"
11460,A,,6,,PlaStAbt        ,Abteilung Planung und Steuerung (IX),Abteilung Planung und Steuerung (IX),,,Aus der OkzDB neu dazu,,,,N,N,2022-01-19 10:49:05.642,,"027000                          ",,,"50000160","50000064"
11459,A,,10,,StrEntwPlg      ,"Abteilung Planung und Steuerung (IX), Strukturentwicklungsplanung und Berufungsangelegenheiten",Strukturentwicklungsplanung und Berufungsangelegenheiten,,,Aus der OkzDB neu dazu,,,,N,N,2022-01-19 10:49:05.654,,"027400                          ",,,"50000164","50000160"
11606,A,,10,,Transfer        ,"Zentralinstitut Hermann von Helmholtz-Zentrum für Kulturtechnik, Bereich Transfer",Bereich Transfer,,,,,,,,,2022-01-19 11:00:44.919,,,,,"50001034","50000869"
9009,A,0,10,"027100    ",StabQual        ,"Vizepräsident(in) für Lehre und Studium, Stabsstelle Qualitätsmanagement",Stabsstelle Qualitätsmanagement,,,,,,                    ,N,N,2022-01-19 10:49:05.657,,"027500                          ",,,"50000165","50000068"
9024,A,0,6,"028000    ",AbtInt          ,Abteilung Internationales (VI),Abteilung Internationales (VI),,,,,,                    ,N,N,2022-01-19 10:49:05.660,,"028000                          ",,,"50000166","50000051"
9027,A,0,6,"029000    ",RechtsAbt       ,Rechtsabteilung (VII),Rechtsabteilung (VII),,,,,,                    ,N,N,2022-01-19 10:49:05.663,,"029000                          ",,,"50000172","50000064"
9031,A,0,,"032000    ",AS              ,Akademischer Senat,Akademischer Senat,,,,,,                    ,N,N,2022-01-19 10:49:05.667,,"032000                          ",,,"50000173","50000050"
9032,A,0,,"032100    ",EPK             ,"Akademischer Senat, Entwicklungsplanungskommission",Entwicklungsplanungskommission,,,,,,                    ,N,N,2022-01-19 10:49:05.670,,"032100                          ",,,"50000174","50000173"
11607,A,,10,,Sammlungen      ,"Zentralinstitut Hermann von Helmholtz-Zentrum für Kulturtechnik, Bereich Sammlungen",Bereich Sammlungen,,,,,,,,,2022-01-19 11:00:44.919,,,,,"50001035","50000869"
9033,A,0,,"032200    ",FNK             ,"Akademischer Senat, Kommission Forschung und wissenschaftlicher Nachwuchs",Kommission Forschung und wissenschaftlicher Nachwuchs,,,,,,                    ,N,N,2022-01-19 10:49:05.672,,"032200                          ",,,"50000175","50000173"
9034,A,0,,"032300    ",LSK             ,"Akademischer Senat, Kommission Lehre und Studium",Kommission Lehre und Studium,,,,,,                    ,N,N,2022-01-19 10:49:05.675,,"032300                          ",,,"50000176","50000173"
9035,A,0,,"032500    ",HHK             ,"Akademischer Senat, Kommission für Haushaltsfragen",Kommission für Haushaltsfragen,,,,,,                    ,N,N,2022-01-19 10:49:05.678,,"032500                          ",,,"50000177","50000173"
9036,A,0,,"032600    ",StEK            ,"Akademischer Senat, Standort-Entwicklungskommission",Standort-Entwicklungskommission,,,,,,                    ,N,N,2022-01-19 10:49:05.681,,"032600                          ",,,"50000178","50000173"
9037,A,0,,"032700    ",MK              ,"Akademischer Senat, Medienkommission",Medienkommission,,,,,,                    ,N,N,2022-01-19 10:49:05.684,,"032700                          ",,,"50000179","50000173"
9040,A,0,,"033200    ",KFF             ,"Akademischer Senat, Kommission für Frauenförderung",Kommission für Frauenförderung,,,,,,                    ,N,N,2022-01-19 10:49:05.687,,"033200                          ",,,"50000180","50000173"
9041,A,0,,"033300    ",KWF             ,"Akademischer Senat, Kommission zur Überprüfung wissenschaftlichen Fehlverhaltens",Kommission zur Überprüfung wissenschaftlichen Fehlverhaltens,,,,,,                    ,N,N,2022-01-19 10:49:05.690,,"033300                          ",,,"50000181","50000173"
10804,A,,,,KBU             ,"Akademischer Senat, Kommission Barrierefreie Universität",Kommission Barrierefreie Universität,,,Aus der OkzDB neu dazu,,,,N,N,2022-01-19 10:49:05.693,,"033400                          ",,,"50000182","50000173"
10805,A,,,,KFHS            ,"Akademischer Senat, Kommission Familiengerechte Hochschule",Kommission Familiengerechte Hochschule,,,Aus der OkzDB neu dazu,,,,N,N,2022-01-19 10:49:05.697,,"033500                          ",,,"50000183","50000173"
9042,A,0,,"034000    ",Konzil          ,Konzil,Konzil,,,,,,                    ,N,N,2022-01-19 10:49:05.699,,"034000                          ",,,"50000184","50000050"
9044,A,0,,"035000    ",KuratVGHU       ,Kuratorium gemäß Verfassung der Humboldt-Universität,Kuratorium gemäß Verfassung der Humboldt-Universität,,,,,,                    ,N,N,2022-01-19 10:49:05.702,,"035000                          ",,,"50000185","50000050"
9045,A,0,,"036000    ",KuratBerlHG     ,Kuratorium nach Berliner Hochschulgesetz,Kuratorium nach Berliner Hochschulgesetz,,,,,,                    ,N,N,2022-01-19 10:49:05.705,,"036000                          ",,,"50000186","50000050"
9050,A,0,,"037000    ",ZWV             ,Zentraler Wahlvorstand,Zentraler Wahlvorstand,,,,,,                    ,N,N,2022-01-19 10:49:05.708,,"037000                          ",,,"50000187","50000050"
9052,A,0,,"038100    ",GPR             ,Gesamtpersonalrat,Gesamtpersonalrat,,,,,,                    ,N,N,2022-01-19 10:49:05.711,,"038100                          ",,,"50000188","50000050"
9054,A,0,,"038200    ",PRHsch          ,Personalrat des Hochschulbereichs,Personalrat des Hochschulbereichs,,,,,,                    ,N,N,2022-01-19 10:49:05.714,,"038200                          ",,,"50000189","50000050"
9060,A,0,,"038500    ",SBehindV        ,Schwerbehinderten-Vertretung,Schwerbehinderten-Vertretung,,,,,,                    ,N,N,2022-01-19 10:49:05.717,,"038500                          ",,,"50000190","50000050"
9061,A,0,,"038600    ",PRStudB         ,Personalrat der Studentischen Beschäftigten,Personalrat der Studentischen Beschäftigten,,,,,,                    ,N,N,2022-01-19 10:49:05.720,,"038600                          ",,,"50000191","50000050"
10806,A,,,,JuAzubiV        ,Jugend- und Azubi-Vertretung,Jugend- und Azubi-Vertretung,,,Aus der OkzDB neu dazu,,,,N,N,2022-01-19 10:49:05.723,,"038700                          ",,,"50000192","50000050"
9063,A,0,,"041000    ",StudParl        ,Student(inn)enparlament,Student(inn)enparlament,,,,,,                    ,N,N,2022-01-19 10:49:05.726,,"041000                          ",,,"50000193","50000050"
9064,A,0,,"041100    ",RefRat          ,"Student(inn)enparlament, Referent(inn)enrat (AStA)",Referent(inn)enrat (AStA),,,,,,                    ,N,N,2022-01-19 10:49:05.729,,"041100                          ",,,"50000194","50000193"
8575,A,0,11,"100100    ",DekanatJU       ,"Juristische Fakultät, Dekanat",Dekanat,,,,,,                    ,J,N,2022-01-19 10:49:05.735,,"100100                          ",,,"50000196","50000195"
8579,A,0,6,"100200    ",GfJUFak         ,"Juristische Fakultät, Dekanat, Dekan(in), Geschäftsführung",Geschäftsführung,,,,,,                    ,J,N,2022-01-19 10:49:05.751,,"100200                          ",,,"50000201","50000197"
10747,A,,8,"101011    ",BruNebG         ,"Juristische Fakultät, Bürgerliches Recht und Zivilverfahrensrecht",Bürgerliches Recht und Zivilverfahrensrecht,,,,,,"101011              ",N,N,2022-01-19 10:49:05.760,,"101011                          ",,,"50000205","50000195"
11182,A,,8,,BRImmatG        ,"Juristische Fakultät, BR / Bürgerliches Recht, Immaterialgüterrecht","BR / Bürgerliches Recht, Immaterialgüterrecht",,,Aus der OkzDB neu dazu,,,,N,N,2022-01-19 10:49:05.763,,"101012                          ",,,"50000206","50000195"
11387,A,,8,,BRWiR           ,"Juristische Fakultät, BR / Bürgerliches Recht und Wirtschaftsrecht",BR / Bürgerliches Recht und Wirtschaftsrecht,,,Aus der OkzDB neu dazu,,,,N,N,2022-01-19 10:49:05.766,,"101013                          ",,,"50000207","50000195"
11388,A,,8,,BRUntR          ,"Juristische Fakultät, BR / Bürgerliches Recht und Unternehmensrecht",BR / Bürgerliches Recht und Unternehmensrecht,,,Aus der OkzDB neu dazu,,,,N,N,2022-01-19 10:49:05.769,,"101014                          ",,,"50000208","50000195"
8591,A,0,8,"101015    ",BRReGe          ,"Juristische Fakultät, BR / Juristische Zeitgeschichte und Wirtschaftsrechtsgeschichte",BR / Juristische Zeitgeschichte und Wirtschaftsrechtsgeschichte,,,,,,"101015              ",N,N,2022-01-19 10:49:05.772,,"101015                          ",,,"50000209","50000195"
10732,A,,8,,BRWiÖk          ,"Juristische Fakultät, BR / Wirtschaftsrecht und Ökonomik",BR / Wirtschaftsrecht und Ökonomik,,,,,,,J,N,2022-01-19 10:49:05.775,,"101017                          ",,,"50000210","50000195"
8596,A,0,8,"101021    ",BRPrivWi        ,"Juristische Fakultät, BR / Deutsches und internationales Privat- und Wirtschaftsrecht",BR / Deutsches und internationales Privat- und Wirtschaftsrecht,,,,,,"101021              ",J,N,2022-01-19 10:49:05.778,,"101021                          ",,,"50000211","50000195"
10812,A,,8,,BRUrhImR        ,"Juristische Fakultät, Bürgerl.R.,  Gewerbl.Rs. u. UrheberR, Int.Priv.R. u. Rechtsvgl.","Bürgerl.R.,  Gewerbl.Rs. u. UrheberR, Int.Priv.R. u. Rechtsvgl.",,,Aus der OkzDB neu dazu,,,,N,N,2022-01-19 10:49:05.781,,"101022                          ",,,"50000212","50000195"
10813,A,,8,,BRRInGes        ,"Juristische Fakultät, Bürgerliches Recht, Recht der Informationsgesellschaft","Bürgerliches Recht, Recht der Informationsgesellschaft",,,Aus der OkzDB neu dazu,,,,N,N,2022-01-19 10:49:05.787,,"101027                          ",,,"50000214","50000195"
10730,A,,8,,BREPRRV         ,"Juristische Fakultät, Bürgerliches Recht, Römisches Recht und Handelsrecht","Bürgerliches Recht, Römisches Recht und Handelsrecht",,,,,,,N,N,2022-01-19 10:49:05.790,,"101028                          ",,,"50000215","50000195"
11181,A,,8,,ÖRÖRuRV         ,"Juristische Fakultät, Öffentliches Recht / Öffentliches Recht und Rechtsvergleichung",Öffentliches Recht / Öffentliches Recht und Rechtsvergleichung,,,Aus der OkzDB neu dazu,,,,N,N,2022-01-19 10:49:05.793,,"101031                          ",,,"50000216","50000195"
10672,A,,8,"101033    ",ÖRVeRRph        ,"Juristische Fakultät, Öffentliches Recht / insbes.Verfassungsrecht u.Rechtsphilosophie",Öffentliches Recht / insbes.Verfassungsrecht u.Rechtsphilosophie,,,,,,"101033              ",J,J,2022-01-19 10:49:05.796,,"101033                          ",,,"50000217","50000195"
